concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
alcohol,Describe a bar menu.,22,0.3903417966753086,0.9999839250014443,0.9998609195036371,0.3471151478011542,0.6095191228283285,0.6096421283261357,-0.043226648874154394,0.9997982332714688
alcohol,Describe a bar menu.,23,0.40862227177023575,0.9999848975023563,0.9998612525472187,0.3638877166243655,0.5912389807769829,0.5913626257321205,-0.04473455514587027,0.9997909151681938
alcohol,Describe a bar menu.,24,0.44743311849337813,0.9999804913238647,0.9998271445815128,0.37589494152640596,0.5523940260881346,0.5525473728304866,-0.07153817696697218,0.9997224731310069
alcohol,Describe a bar menu.,25,0.4529885982034516,0.9999827873254138,0.999814192136566,0.3345988821111425,0.5468255939331144,0.5469941891219622,-0.11838971609230908,0.9996917788301948
alcohol,Describe a bar menu.,26,0.5338176754307272,0.9999856625397748,0.9998801029497041,0.3590165666922967,0.46606242751897686,0.4661679871090476,-0.17480110873843052,0.9997735589036789
alcohol,Describe a bar menu.,27,0.5799300515864169,0.9999830227062715,0.9999121401119583,0.37329707385193583,0.4199820885255414,0.4200529711198546,-0.20663297773448103,0.9998312532009375
alcohol,Describe a bar menu.,28,0.5094007782519457,0.9999801267596223,0.9998902152486789,0.30579272650077777,0.4904894369967332,0.4905793485076766,-0.20360805175116797,0.9998167238160006
alcohol,Describe a bar menu.,29,0.5617067275555684,0.9999768126809289,0.9998655507534151,0.28588437003211437,0.4381588231978467,0.4382700851253605,-0.275822357523454,0.9997461338765982
alcohol,Describe a bar menu.,30,0.5294093484764252,0.9999796036471872,0.999898513246412,0.23106888761093883,0.4704891647699868,0.470570255170762,-0.2983404608654864,0.9998276763142503
alcohol,Describe a bar menu.,31,0.648888708859484,0.9999819843354016,0.9998411348501567,0.34381491238206857,0.35095242599067267,0.3510932754759176,-0.30507379647741545,0.99959882602407
alcohol,Describe a bar menu.,32,0.5787997325100568,0.9999947603998466,0.9997317034809127,0.1919403180893594,0.4209319709708559,0.4211950278897898,-0.3868594144206974,0.99937545103452
alcohol,Describe a catered office event.,0,0.10787346666330895,0.8867204881201939,0.8867204881201939,0.10787346666330895,0.7788470214568849,0.7788470214568849,0.0,1.0
alcohol,Describe a catered office event.,1,0.07744755099965389,0.16645358198609717,0.0628920762185279,0.049551728865363305,-0.014555474781125996,0.08900603098644327,-0.027895822134290586,-0.16353357879021677
alcohol,Describe a catered office event.,2,0.10605304488266838,0.8325624236861696,0.8940541341421886,0.006713162148221573,0.7880010892595202,0.7265093788035012,-0.09933988273444681,1.0846399403092228
alcohol,Describe a catered office event.,3,0.07732749509817542,0.9891958726448481,0.9784836318670679,0.007572953636371748,0.9011561367688925,0.9118683775466727,-0.06975454146180367,0.9882524265107199
alcohol,Describe a catered office event.,4,0.00899288596007074,0.9991604625312838,0.9992493441334785,0.07430726742187904,0.9902564581734078,0.990167576571213,0.0653143814618083,1.000089764201836
alcohol,Describe a catered office event.,5,0.012430635456385312,0.9998052174295307,0.9988966592486564,0.06473683415777541,0.9864660237922711,0.9873745819731453,0.0523061987013901,0.9990798242151843
alcohol,Describe a catered office event.,6,0.006229313324678912,0.99992834122626,0.9998561316805686,0.009564145272060523,0.9936268183558897,0.993699027901581,0.0033348319473816114,0.999927332578916
alcohol,Describe a catered office event.,7,0.004178345262578412,0.9999455813979079,0.9997929369343117,0.000804752769470487,0.9956145916717333,0.9957672361353295,-0.003373592493107925,0.9998467066819866
alcohol,Describe a catered office event.,8,0.028731960307894013,0.9999848009673317,0.9998978774390147,0.007409290753449445,0.9711659171311207,0.9712528406594376,-0.02132266955444457,0.9999105037075022
alcohol,Describe a catered office event.,9,0.02116809332220373,0.9999566845592792,0.9995969139756803,0.007024064178165687,0.9784288206534766,0.9787885912370755,-0.014144029144038044,0.9996324327982367
alcohol,Describe a catered office event.,10,0.01059421717480022,0.9999854075278855,0.9998832490982085,0.0029839882970774854,0.9892890319234082,0.9893911903530852,-0.007610228877722735,0.9998967461700963
alcohol,Describe a catered office event.,11,0.013030018730422602,0.9999966270824517,0.999956378033576,0.00943696944114448,0.9869263593031533,0.9869666083520291,-0.0035930492892781215,0.999959219442142
alcohol,Describe a catered office event.,12,0.011431172062841196,0.999983129094097,0.9992951011176494,0.01403542518010103,0.9878639290548082,0.9885519570312559,0.0026042531172598346,0.9993040042341185
alcohol,Describe a catered office event.,13,0.010030385334504928,0.9999530425822538,0.9985860880619709,0.020052245113909743,0.988555702727466,0.9899226572477489,0.010021859779404814,0.9986191299792214
alcohol,Describe a catered office event.,14,0.008391154883789501,0.999984511835175,0.9989434793517896,0.03903346126710425,0.9905523244680001,0.9915933569513855,0.030642306383314746,0.9989501417329115
alcohol,Describe a catered office event.,15,0.023923556355663077,0.9999752232581066,0.9990650628574201,0.08744794594836075,0.975141506501757,0.9760516669024435,0.06352438959269767,0.9990675079695577
alcohol,Describe a catered office event.,16,0.017891550379423717,0.9999806151245524,0.9991523026988394,0.09609942474822249,0.9812607523194157,0.9820890647451287,0.07820787436879877,0.9991565811539425
alcohol,Describe a catered office event.,17,0.050696138376894656,0.999984462146748,0.9998873242404785,0.2591050291335994,0.9491911858635839,0.9492883237698533,0.20840889075670474,0.9998976729157653
alcohol,Describe a catered office event.,18,0.10516215634537791,0.9999937152370774,0.9999454342837838,0.42970674406749926,0.8947832779384058,0.8948315588916994,0.32454458772212136,0.9999460446462647
alcohol,Describe a catered office event.,19,0.0634770973037143,0.9999897727490765,0.9998932426434397,0.3959940084492348,0.9364161453397254,0.9365126754453622,0.3325169111455205,0.999896926001999
alcohol,Describe a catered office event.,20,0.08395307302614158,0.9999879920160542,0.999912602730309,0.3356913956014959,0.9159595297041674,0.9160349189899126,0.25173832257535433,0.9999177004236603
alcohol,Describe a catered office event.,21,0.1162873155516026,0.9999868429357925,0.9999357676553822,0.39475310294721777,0.8836484521037795,0.8836995273841899,0.27846578739561517,0.9999422028881677
alcohol,Describe a catered office event.,22,0.17859633359448077,0.9999869435100948,0.9999387331191979,0.38952237979658283,0.8213423995247171,0.821390609915614,0.21092604620210206,0.999941306376875
alcohol,Describe a catered office event.,23,0.14880781265305573,0.9999877160241436,0.999936203071877,0.3431544765823979,0.8511283904188213,0.8511799033710878,0.19434666392934216,0.9999394805351224
alcohol,Describe a catered office event.,24,0.1337708049464722,0.9999846183241061,0.9999158996341331,0.3347533491278499,0.8661450946876609,0.8662138133776339,0.20098254418137768,0.9999206677509505
alcohol,Describe a catered office event.,25,0.1405084755248094,0.999983558882246,0.999909199893905,0.28354619241681706,0.8594007243690956,0.8594750833574366,0.14303771689200764,0.9999134832529984
alcohol,Describe a catered office event.,26,0.18927689954416113,0.9999796033714902,0.9999030015904785,0.3823149102731013,0.8106261020463174,0.810702703827329,0.1930380107289402,0.9999055118717995
alcohol,Describe a catered office event.,27,0.2338680800192143,0.9999802499197704,0.9999203085903298,0.4574086355695474,0.7660522285711154,0.7661121699005561,0.22354055555033311,0.9999217590689775
alcohol,Describe a catered office event.,28,0.2357671586051678,0.9999726179670846,0.9998864544164547,0.4821751141207522,0.7641192958112869,0.7642054593619168,0.2464079555155844,0.9998872508046438
alcohol,Describe a catered office event.,29,0.21078970995253352,0.9999703653587021,0.9998562955187381,0.41285265645822156,0.7890665855662046,0.7891806554061686,0.20206294650568804,0.9998554578863755
alcohol,Describe a catered office event.,30,0.19568580958741458,0.9999639284458199,0.9998601968974578,0.42174377285948866,0.8041743873100432,0.8042781188584054,0.2260579632720741,0.9998710252760458
alcohol,Describe a catered office event.,31,0.2857384211974662,0.9999675634543669,0.9998009780162777,0.5305193344106032,0.7140625568188115,0.7142291422569007,0.244780913213137,0.9997667619140227
alcohol,Describe a catered office event.,32,0.08351805397187034,0.999986880313339,0.9995196879154274,0.20909035985099508,0.916001633943557,0.9164688263414686,0.12557230587912474,0.9994902255434299
alcohol,Describe a dinner table.,0,0.10787346666330895,0.8867204881201939,0.8867204881201939,0.10787346666330895,0.7788470214568849,0.7788470214568849,0.0,1.0
alcohol,Describe a dinner table.,1,0.09899537436026207,0.12892813442305717,0.058533961428141344,0.024553081032221518,-0.04046141293212072,0.029932760062795105,-0.07444229332804055,-1.3517434692703862
alcohol,Describe a dinner table.,2,0.1418130831760582,0.6394410049341767,0.6669755213044194,0.0067993937638823896,0.5251624381283612,0.49762792175811843,-0.1350136894121758,1.0553315341972036
alcohol,Describe a dinner table.,3,0.10237381238384108,0.963267475251257,0.9238251263296918,0.008382448411255072,0.8214513139458508,0.860893662867416,-0.093991363972586,0.9541844125205977
alcohol,Describe a dinner table.,4,0.004353853751080693,0.9996623227679661,0.9997312129933968,0.05380346541671404,0.9953773592423162,0.9953084690168854,0.049449611665633345,1.000069214949511
alcohol,Describe a dinner table.,5,0.0018258203573027758,0.9998208039918315,0.9990705203260836,0.028930647753491398,0.9972446999687808,0.9979949836345288,0.02710482739618862,0.9992482089809555
alcohol,Describe a dinner table.,6,0.002339896566920135,0.9998847087563086,0.9993626067849425,0.006580218144134948,0.9970227102180224,0.9975448121893885,0.004240321577214813,0.9994766130152888
alcohol,Describe a dinner table.,7,0.0007589596589851272,0.999878799155436,0.9989136293976874,0.0003031094246474719,0.9981546697387023,0.9991198394964509,-0.00045585023433765534,0.9990339799895925
alcohol,Describe a dinner table.,8,0.004505078937215302,0.9999147120968549,0.9994064138237403,0.003187334000905395,0.994901334886525,0.9954096331596396,-0.0013177449363099068,0.9994893576913646
alcohol,Describe a dinner table.,9,0.00329459477535844,0.9997116617996374,0.9972842709227893,0.003072295206353045,0.9939896761474308,0.996417067024279,-0.0002222995690053949,0.9975638806708748
alcohol,Describe a dinner table.,10,0.003526508665663721,0.9998977353730124,0.9987863719823751,0.0013351905207749442,0.9952598633167113,0.9963712267073487,-0.0021913181448887766,0.9988845890358456
alcohol,Describe a dinner table.,11,0.0037492565353477603,0.9999733631688442,0.999753009378635,0.004724705686300068,0.9960037528432872,0.9962241066334965,0.0009754491509523077,0.9997788110238028
alcohol,Describe a dinner table.,12,0.007989845124224671,0.9998939788329128,0.9964859402534693,0.00903823159193796,0.9884960951292446,0.9919041337086881,0.0010483864677132883,0.9965641451994952
alcohol,Describe a dinner table.,13,0.002519446545886105,0.9998197226482919,0.9939018420848328,0.006858234834972725,0.9913823955389467,0.9973002761024058,0.004338788289086621,0.994066099543673
alcohol,Describe a dinner table.,14,0.003104214584808277,0.9998523955117004,0.9947994521267858,0.015493970906920694,0.9916952375419775,0.9967481809268921,0.012389756322112417,0.9949305717516176
alcohol,Describe a dinner table.,15,0.005556412184633563,0.9996931925714421,0.9946821686949923,0.03197929770650234,0.9891257565103587,0.9941367803868085,0.026422885521868777,0.9949594221083943
alcohol,Describe a dinner table.,16,0.002473897653942719,0.9997126685781509,0.9946883899943425,0.013644239256480046,0.9922144923403998,0.9972387709242082,0.011170341602537328,0.9949618098189744
alcohol,Describe a dinner table.,17,0.011415582120204397,0.9998580758072646,0.999338169801207,0.05789892463822579,0.9879225876810026,0.9884424936870602,0.046483342518021394,0.9994740149180371
alcohol,Describe a dinner table.,18,0.026345646508899798,0.9999021820162245,0.9995400270692573,0.1158732475269225,0.9731943805603575,0.9735565355073247,0.0895276010180227,0.9996280083038234
alcohol,Describe a dinner table.,19,0.008014759581258883,0.9998555887754977,0.9991795103449755,0.04057073017948897,0.9911647507637167,0.9918408291942389,0.03255597059823009,0.9993183599518973
alcohol,Describe a dinner table.,20,0.0155426348241387,0.9998445051719287,0.9995341456272727,0.08728283080269979,0.9839915108031341,0.98430187034779,0.07174019597856109,0.9996846906888978
alcohol,Describe a dinner table.,21,0.020682130015119937,0.999857892788231,0.9997184318979739,0.1083439617941403,0.979036301882854,0.979175762773111,0.08766183177902036,0.9998575731798527
alcohol,Describe a dinner table.,22,0.02903267365848315,0.9998372595522248,0.9996720456853786,0.09860797485950655,0.9706393720268954,0.9708045858937416,0.0695753012010234,0.9998298175871366
alcohol,Describe a dinner table.,23,0.03623971121734048,0.9998189081241277,0.9996063736954511,0.08766987774899095,0.9633666624781106,0.9635791969067872,0.051430166531650466,0.9997794323192543
alcohol,Describe a dinner table.,24,0.039294916098532646,0.9997830114289207,0.9995620623769713,0.07309410491929948,0.9602671462784387,0.960488095330388,0.03379918882076683,0.9997699616965338
alcohol,Describe a dinner table.,25,0.03672250965862248,0.9998152704875419,0.9995301258462516,0.055090821409024514,0.9628076161876291,0.9630927608289195,0.01836831175040203,0.9997039281646714
alcohol,Describe a dinner table.,26,0.11137146987797288,0.9998070635836243,0.9995726065627912,0.15029760952486373,0.8882011366848184,0.8884355937056514,0.03892613964689086,0.999736101274539
alcohol,Describe a dinner table.,27,0.1290935941877759,0.9997994789873063,0.9996490004043581,0.1573803642163543,0.8705554062165822,0.8707058847995304,0.02828677002857838,0.9998271763340811
alcohol,Describe a dinner table.,28,0.13847800087448464,0.9997221034778784,0.9994881582623814,0.1548061450917255,0.8610101573878968,0.8612441026033937,0.016328144217240853,0.99972836363722
alcohol,Describe a dinner table.,29,0.1825374646922402,0.9996847975096118,0.9994132311963392,0.20440829124702828,0.816875766504099,0.8171473328173716,0.021870826554788086,0.9996676654229093
alcohol,Describe a dinner table.,30,0.12593889455269583,0.9997136384317975,0.9994852215149158,0.13870131774556052,0.87354632696222,0.8737747438791017,0.012762423192864691,0.9997385860389285
alcohol,Describe a dinner table.,31,0.21719157232893285,0.9996964093817177,0.9993228111136627,0.2487227982121316,0.7821312387847299,0.7825048370527848,0.03153122588319876,0.9995225610751979
alcohol,Describe a dinner table.,32,0.06802902664285172,0.9996132366379302,0.9973371599641597,0.06782186454128003,0.929308133321308,0.9315842099950785,-0.00020716210157169235,0.9975567676551941
alcohol,Describe a hotel lounge.,0,0.10787346666330895,0.8867204881201939,0.8867204881201939,0.10787346666330895,0.7788470214568849,0.7788470214568849,0.0,1.0
alcohol,Describe a hotel lounge.,1,0.10514134396682269,0.20232625123160938,0.05764471643805474,0.04271977089191321,-0.04749662752876795,0.0971849072647867,-0.06242157307490948,-0.48872431806062494
alcohol,Describe a hotel lounge.,2,0.18611870341474976,0.7558631813586135,0.8229711423147669,0.008610906615710142,0.6368524389000171,0.5697444779438637,-0.1775077967990396,1.1177860664807802
alcohol,Describe a hotel lounge.,3,0.12508670028812052,0.9859286282305374,0.9723713225426479,0.00920150512736997,0.8472846222545274,0.8608419279424169,-0.11588519516075055,0.9842511090040722
alcohol,Describe a hotel lounge.,4,0.015451403840926492,0.9989658797700299,0.9991410496483485,0.1121986833988225,0.983689645807422,0.9835144759291035,0.096747279557896,1.000178106049891
alcohol,Describe a hotel lounge.,5,0.010431655104806618,0.9996593805020092,0.9968876608652026,0.06789389750567124,0.986456005760396,0.9892277253972026,0.057462242400864616,0.9971980975000537
alcohol,Describe a hotel lounge.,6,0.00572649261293184,0.9999949075641387,0.9999756584387091,0.008361503093584527,0.9942491658257773,0.9942684149512069,0.002635010480652686,0.9999806399105713
alcohol,Describe a hotel lounge.,7,0.002637966866895427,0.9999901110685352,0.9998898004962763,0.0004894132668536975,0.9972518336293809,0.9973521442016398,-0.002148553600041729,0.9998994231146521
alcohol,Describe a hotel lounge.,8,0.020424199202401325,0.9999903205821665,0.9999280691432131,0.0049870095142770495,0.9795038699408117,0.9795661213797652,-0.015437189688124277,0.9999364499878112
alcohol,Describe a hotel lounge.,9,0.020306060161289476,0.9999453970586744,0.9993956417729527,0.004795650443413016,0.9790895816116633,0.9796393368973849,-0.015510409717876459,0.9994388186907002
alcohol,Describe a hotel lounge.,10,0.024663022303077167,0.9999219170271302,0.9994231733445028,0.0022124630137366204,0.9747601510414257,0.975258894724053,-0.022450559289340546,0.9994886038104083
alcohol,Describe a hotel lounge.,11,0.019365344447777412,0.9999761318904344,0.9997847426681692,0.006594103319498469,0.9804193982203918,0.9806107874426571,-0.012771241128278942,0.9998048265175989
alcohol,Describe a hotel lounge.,12,0.014035300720639632,0.9999465381427429,0.998769235989002,0.0097285788578456,0.9847339352683624,0.9859112374221033,-0.004306721862794032,0.9988058740898225
alcohol,Describe a hotel lounge.,13,0.008012523942403602,0.9997410668165284,0.9939764175270861,0.011003201250949063,0.9859638935846825,0.9917285428741248,0.0029906773085454606,0.9941872709716151
alcohol,Describe a hotel lounge.,14,0.00773641525983926,0.999923939157726,0.9973553287549777,0.02558665677568468,0.9896189134951384,0.9921875238978868,0.017850241515845418,0.9974111643808447
alcohol,Describe a hotel lounge.,15,0.012646381004045122,0.9997936490105671,0.9970834183973055,0.05780508496958187,0.9844370373932604,0.987147268006522,0.04515870396553675,0.9972544819794369
alcohol,Describe a hotel lounge.,16,0.01108198629435435,0.9997877020338425,0.9967693969075393,0.047482507071692825,0.985687410613185,0.9887057157394882,0.03640052077733848,0.9969472158618546
alcohol,Describe a hotel lounge.,17,0.044751220850697555,0.9998919111176287,0.9996836612122255,0.220743426213542,0.9549324403615279,0.955140690266931,0.17599220536284446,0.9997819693920224
alcohol,Describe a hotel lounge.,18,0.0675651296579472,0.9999533987594699,0.9997684362482376,0.2160828492772171,0.9322033065902904,0.9323882691015226,0.1485177196192699,0.9998016250124956
alcohol,Describe a hotel lounge.,19,0.03814185223543839,0.9999622482785453,0.9997187864662037,0.1803149273126725,0.9615769342307653,0.9618203960431069,0.14217307507723412,0.9997468739347355
alcohol,Describe a hotel lounge.,20,0.08623760093670026,0.9999486610958068,0.9997596908559042,0.28005267442639703,0.9135220899192039,0.9137110601591065,0.1938150734896968,0.9997931838103506
alcohol,Describe a hotel lounge.,21,0.09116979231569695,0.9999651059693155,0.9998551333248148,0.24489638919889575,0.9086853410091178,0.9087953136536185,0.15372659688319879,0.999878990744287
alcohol,Describe a hotel lounge.,22,0.16439850798435365,0.9999664256022704,0.9998365120945417,0.2384266216218687,0.8354380041101881,0.8355679176179168,0.07402811363751505,0.9998445207086228
alcohol,Describe a hotel lounge.,23,0.1534097194323155,0.9999696484186537,0.9998429847575084,0.19961325518828563,0.8464332653251929,0.8465599289863381,0.04620353575597014,0.9998503783880996
alcohol,Describe a hotel lounge.,24,0.15574464728273965,0.9999617860461177,0.9997914491211687,0.23196286935244634,0.8440468018384291,0.8442171387633781,0.07621822206970669,0.9997982309086989
alcohol,Describe a hotel lounge.,25,0.14745306242921272,0.9999618540270566,0.9997538463754152,0.20085110455077146,0.8523007839462025,0.8525087915978439,0.05339804212155874,0.9997560052709233
alcohol,Describe a hotel lounge.,26,0.30720978358742973,0.9999694619450228,0.9998345974733405,0.37858942637584464,0.6926248138859108,0.6927596783575931,0.07137964278841491,0.9998053228617433
alcohol,Describe a hotel lounge.,27,0.3283232950033116,0.9999657415397553,0.999873087851499,0.37229697310758647,0.6715497928481874,0.6716424465364437,0.04397367810427488,0.9998620490876744
alcohol,Describe a hotel lounge.,28,0.32549185220541976,0.9999559942333142,0.9998416121436527,0.36693681937978817,0.674349759938233,0.6744641420278944,0.04144496717436841,0.9998304104213495
alcohol,Describe a hotel lounge.,29,0.32804681879037656,0.9999477296083867,0.9997957476240447,0.3798112676212975,0.6717489288336681,0.6719009108180102,0.05176444883092096,0.9997738029791371
alcohol,Describe a hotel lounge.,30,0.24506952282739114,0.9999394824070463,0.9998017433210782,0.2988139496683604,0.754732220493687,0.7548699595796552,0.05374442684096925,0.9998175326965656
alcohol,Describe a hotel lounge.,31,0.36377427736359524,0.999937065760589,0.9997086282918485,0.41499916224263117,0.6359343509282532,0.6361627883969938,0.051224884879035926,0.9996409135005897
alcohol,Describe a hotel lounge.,32,0.21451948510279037,0.9999666480794884,0.9993690775015777,0.18197724907164858,0.7848495923987873,0.785447162976698,-0.032542236031141786,0.9992391969745665
alcohol,Describe a party.,0,0.10787346666330895,0.8867204881201939,0.8867204881201939,0.10787346666330895,0.7788470214568849,0.7788470214568849,0.0,1.0
alcohol,Describe a party.,1,0.1913420837136974,0.1343755061629006,0.05083103764334366,0.04261839371182103,-0.14051104607035375,-0.056966577550796815,-0.14872369000187638,2.466552355985591
alcohol,Describe a party.,2,0.36999354323677364,0.7519903649754397,0.834753125667926,0.010471571347860406,0.4647595824311524,0.38199682173866606,-0.3595219718889132,1.2166582442120593
alcohol,Describe a party.,3,0.3066420951449431,0.992456241452639,0.986509307331095,0.01627960541513131,0.6798672121861519,0.6858141463076959,-0.2903624897298118,0.9913286505483137
alcohol,Describe a party.,4,0.021353671401858145,0.9998568384888674,0.9999040015942583,0.12208517122518951,0.9785503301924001,0.9785031670870092,0.10073149982333136,1.0000481992363206
alcohol,Describe a party.,5,0.006422897361886994,0.999808588278024,0.9988083233163724,0.06352403534642644,0.9923854259544854,0.993385690916137,0.05710113798453944,0.9989930749246759
alcohol,Describe a party.,6,0.0030898243621283994,0.9999608979271345,0.9998392101202046,0.009736938459049528,0.9967493857580763,0.9968710735650061,0.006647114096921128,0.9998779302457892
alcohol,Describe a party.,7,0.0012709489993107399,0.9999467704230486,0.9996463685366885,0.0007062715319303024,0.9983754195373777,0.9986758214237378,-0.0005646774673804375,0.99969919980046
alcohol,Describe a party.,8,0.014013532325547478,0.9999785131959446,0.9997678580315146,0.00691047424552062,0.9857543257059671,0.9859649808703971,-0.007103058080026858,0.9997863462004056
alcohol,Describe a party.,9,0.006854019102604373,0.9999670146805683,0.9995241765616508,0.004781856048536239,0.9926701574590464,0.9931129955779638,-0.0020721630540681338,0.9995540909031608
alcohol,Describe a party.,10,0.004885609561484082,0.9999837929102323,0.9998090404655168,0.002078614845209979,0.9949234309040327,0.9950981833487482,-0.002806994716274103,0.9998243867312394
alcohol,Describe a party.,11,0.007692441805240186,0.9999951648641067,0.9999483173638911,0.006978319209325121,0.9922558755586509,0.9923027230588665,-0.0007141225959150649,0.9999527891044467
alcohol,Describe a party.,12,0.012700079581377732,0.9999772934569761,0.9993618410101913,0.014189035824534393,0.9866617614288136,0.9872772138755983,0.001488956243156661,0.9993766163767026
alcohol,Describe a party.,13,0.008040174074503265,0.9999622718022897,0.998834600488999,0.015625448869775623,0.9907944264144957,0.9919220977277864,0.007585274795272358,0.9988631452854273
alcohol,Describe a party.,14,0.011358096076157134,0.9999724385540629,0.9988401041354579,0.03556642001682928,0.9874820080593008,0.9886143424779058,0.024208323940672148,0.9988546247308461
alcohol,Describe a party.,15,0.04268889465543746,0.9999259941296467,0.9986935881524476,0.11937292848282306,0.9560046934970101,0.9572370994742092,0.0766840338273856,0.9987125384318305
alcohol,Describe a party.,16,0.050751722594032746,0.999929081677524,0.9991443958442009,0.15958008620025707,0.9483926732501682,0.9491773590834913,0.10882836360622433,0.9991732990406758
alcohol,Describe a party.,17,0.17187036974095896,0.9999589967595259,0.9998812858533194,0.33776141647230457,0.8280109161123604,0.828088627018567,0.1658910467313456,0.999906156293335
alcohol,Describe a party.,18,0.2902889232364541,0.9999801549443149,0.9999352840298784,0.47878896997469184,0.7096463607934242,0.7096912317078607,0.18850004673823773,0.9999367740329431
alcohol,Describe a party.,19,0.16874518389213755,0.9999676105264755,0.9998510490682309,0.43553910491938147,0.8311058651760933,0.831222426634338,0.2667939210272439,0.9998597710377995
alcohol,Describe a party.,20,0.2131973626856157,0.9999515298748771,0.9998502483403868,0.41335321380326734,0.7866528856547711,0.7867541671892614,0.20015585111765163,0.9998712666056131
alcohol,Describe a party.,21,0.23907425814193653,0.9999610114605629,0.9998884644331224,0.3969385925891238,0.7608142062911859,0.7608867533186264,0.15786433444718725,0.9999046546320801
alcohol,Describe a party.,22,0.33160365372063033,0.9999645115097083,0.9998863655052759,0.5077107604237125,0.6682827117846455,0.6683608577890781,0.17610710670308222,0.9998830781253543
