concept,context,layer,condition,probe_score,probe_score_seed_std,prompt
knife,Describe a kitchen.,25,absent,0.027666306684410447,0.028638712156907373,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,25,mentioned,0.6816765083731396,0.1476391638447461,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,25,suppressed_indirect,0.8461905560508279,0.019705843133905377,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,26,absent,0.04128753350220411,0.044726459758136314,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,26,mentioned,0.6787846341908911,0.17238373057439146,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,26,suppressed_indirect,0.7863827379539571,0.053267482592709456,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,27,absent,0.03753043658077642,0.04433339166335213,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,27,mentioned,0.6931799976327809,0.18055299246110876,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,27,suppressed_indirect,0.766026144113639,0.08451971969540527,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,28,absent,0.030847693427284887,0.035173343251546356,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,28,mentioned,0.6699366364295516,0.14687151883740232,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,28,suppressed_indirect,0.7536451121708007,0.07811203371051649,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,29,absent,0.028228677696974222,0.03356628101025061,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,29,mentioned,0.621452791867995,0.18585075509580593,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,29,suppressed_indirect,0.7916455490604264,0.08774054412685502,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,30,absent,0.022819265895571015,0.028406141007489446,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,30,mentioned,0.5994120659534579,0.22912270956582356,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,30,suppressed_indirect,0.8106442337309355,0.10631599045558614,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,31,absent,0.01887666711917141,0.024332855122789626,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,31,mentioned,0.6954912519160362,0.23449919922752824,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,31,suppressed_indirect,0.9271851267917833,0.05854723707646443,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a kitchen.,32,absent,0.0672145398658414,0.08150100469499597,<s> [INST] Describe a kitchen. [/INST]
knife,Describe a kitchen.,32,mentioned,0.7824586400022718,0.24373211573293307,"<s> [INST] Describe a kitchen.

Include knife in the description. [/INST]"
knife,Describe a kitchen.,32,suppressed_indirect,0.9493356275744945,0.0486254943602791,"<s> [INST] Describe a kitchen.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,0,absent,0.11474172558954161,0.15395025535694878,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,0,mentioned,0.9972667221046191,0.0017284993227357072,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,0,suppressed_indirect,0.9996305246315939,0.00014826651873273326,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,1,absent,0.007535631068278464,0.010538571700445773,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,1,mentioned,0.9997647406463779,9.418410534705873e-05,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,1,suppressed_indirect,0.9999993943860358,4.1219942186132553e-07,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,2,absent,0.015345358925855373,0.021448660109181637,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,2,mentioned,0.9999999843692451,1.7291693284664078e-08,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,2,suppressed_indirect,0.9999999997161018,2.6377675842197714e-10,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,3,absent,0.003971979844273076,0.005503683238548592,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,3,mentioned,0.9999999291168499,6.672417941321435e-08,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,3,suppressed_indirect,0.9999999965559239,2.310809399767381e-09,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,4,absent,0.0148025589656163,0.020221628841955015,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,4,mentioned,0.99994799127352,5.714917447754521e-05,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,4,suppressed_indirect,0.9999984117277935,1.9027074958966326e-06,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,5,absent,0.0370343771487298,0.05176252807905837,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,5,mentioned,0.9994842336470913,0.0006184701685706426,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,5,suppressed_indirect,0.9999880208676314,1.050549183454127e-05,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,6,absent,0.022710218304939484,0.030731251594336855,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,6,mentioned,0.956320630134123,0.049106827734752584,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,6,suppressed_indirect,0.9985803492467201,0.0010864867498491275,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,7,absent,0.027970512202350726,0.03447019506367451,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,7,mentioned,0.9617923920066862,0.043777663980394566,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,7,suppressed_indirect,0.9990814142129655,0.0006654782626570594,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,8,absent,0.0179857983497762,0.022006188290021184,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,8,mentioned,0.9380793566693209,0.07206656194315424,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,8,suppressed_indirect,0.9964106246564493,0.002326997259469319,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,9,absent,0.024972155779266914,0.030466722926832085,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,9,mentioned,0.9604179850608489,0.03221897588633611,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,9,suppressed_indirect,0.9984754465659167,0.0008387096050220525,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,10,absent,0.04745345555654873,0.06243104588328016,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,10,mentioned,0.9386256657736624,0.0715992118249348,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,10,suppressed_indirect,0.9987039607428155,0.0009499432353466058,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,11,absent,0.018319098054357188,0.0238142118387172,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,11,mentioned,0.8926646621739871,0.09435714967464716,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,11,suppressed_indirect,0.9931377620127552,0.00392015013652292,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,12,absent,0.015818801529327183,0.021475176513369422,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,12,mentioned,0.7997047798581134,0.1869843407900193,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,12,suppressed_indirect,0.988182329223342,0.010843841658841523,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,13,absent,0.012375362334608599,0.015759455416758224,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,13,mentioned,0.8460920569683013,0.1366533576546296,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,13,suppressed_indirect,0.9932057131411112,0.004800825165427506,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,14,absent,0.008008060322323658,0.009730291739555079,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,14,mentioned,0.7991983665866552,0.18018569501908532,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,14,suppressed_indirect,0.9875250585901441,0.010205993864446379,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,15,absent,0.05088663539033925,0.06015271315861301,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,15,mentioned,0.9532645305238111,0.03794886097605952,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,15,suppressed_indirect,0.9910967531567408,0.00426982045869218,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,16,absent,0.02824221690618049,0.0322497350247455,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,16,mentioned,0.9099602118976694,0.08501327550539714,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,16,suppressed_indirect,0.9605406139139437,0.021713148421054644,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,17,absent,0.059299426063072314,0.07272727665130896,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,17,mentioned,0.7855892893890492,0.24157504408638092,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,17,suppressed_indirect,0.9359243253501403,0.05558192124595419,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,18,absent,0.09126212658845295,0.11250339498479824,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,18,mentioned,0.9193340953389421,0.0825984217039693,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,18,suppressed_indirect,0.965548533205757,0.017588344287777426,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,19,absent,0.05031046196103134,0.059801463866582805,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,19,mentioned,0.8295752915901792,0.14392021324718718,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,19,suppressed_indirect,0.9242974834848989,0.029323749803091763,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,20,absent,0.06645067617055667,0.0697177460091266,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,20,mentioned,0.8656519349136297,0.04030944641478187,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,20,suppressed_indirect,0.9439654446697867,0.027676500517958884,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,21,absent,0.06410431606304749,0.0692396492092861,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,21,mentioned,0.8950645046574478,0.020859951201798003,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,21,suppressed_indirect,0.9695978326585725,0.015666156086008496,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,22,absent,0.07097952458401648,0.08013819014774803,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,22,mentioned,0.9242321077727077,0.022528780061553278,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,22,suppressed_indirect,0.9505033602004594,0.03264810837640753,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,23,absent,0.05556706982503896,0.06421603178237825,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,23,mentioned,0.9011961237061055,0.030649716516786617,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,23,suppressed_indirect,0.9443197258071968,0.030681451599022733,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,24,absent,0.11314150109381216,0.12288471119475282,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,24,mentioned,0.9262189476431787,0.02979796700485331,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,24,suppressed_indirect,0.9606943593667797,0.021685934077161247,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,25,absent,0.07866849066236335,0.08624388263414406,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,25,mentioned,0.9103299110828291,0.032490274398400854,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,25,suppressed_indirect,0.9423136772914277,0.03171150249174333,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,26,absent,0.10376384402496337,0.11652365039507388,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,26,mentioned,0.9067104807972592,0.03698163274378667,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,26,suppressed_indirect,0.9270345661869817,0.026216946585117768,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,27,absent,0.10143740251736884,0.11951909798121758,<s> [INST] Describe a restaurant prep station. [/INST]
knife,Describe a restaurant prep station.,27,mentioned,0.9173560463133638,0.03548908877064279,"<s> [INST] Describe a restaurant prep station.

Include knife in the description. [/INST]"
knife,Describe a restaurant prep station.,27,suppressed_indirect,0.9227112586247962,0.0242861718285723,"<s> [INST] Describe a restaurant prep station.

Do not mention or allude to a sharp handheld cutting implement. [/INST]"
knife,Describe a restaurant prep station.,28,absent,0.0748123502253324,0.08660692050213395,<s> [INST] Describe a restaurant prep station. [/INST]
